:START_ID,:END_ID,:TYPE
d_L97529_10,icd_L97_v10,BELONGS_TO_CATEGORY
d_R159_10,icd_R15_v10,BELONGS_TO_CATEGORY
d_Z1623_10,icd_Z16_v10,BELONGS_TO_CATEGORY
d_Z1621_10,icd_Z16_v10,BELONGS_TO_CATEGORY
d_K5903_10,icd_K59_v10,BELONGS_TO_CATEGORY
d_B952_10,icd_B95_v10,BELONGS_TO_CATEGORY
d_H34239_10,icd_H34_v10,BELONGS_TO_CATEGORY
d_G43109_10,icd_G43_v10,BELONGS_TO_CATEGORY
d_R918_10,icd_R91_v10,BELONGS_TO_CATEGORY
d_E278_10,icd_E27_v10,BELONGS_TO_CATEGORY
d_I701_10,icd_I70_v10,BELONGS_TO_CATEGORY
d_J441_10,icd_J44_v10,BELONGS_TO_CATEGORY
d_Z800_10,icd_Z80_v10,BELONGS_TO_CATEGORY
d_W208XXA_10,icd_W20_v10,BELONGS_TO_CATEGORY
d_K5791_10,icd_K57_v10,BELONGS_TO_CATEGORY
d_S9032XA_10,icd_S90_v10,BELONGS_TO_CATEGORY
d_I7789_10,icd_I77_v10,BELONGS_TO_CATEGORY
d_V8537_9,icd_V85_v9,BELONGS_TO_CATEGORY
d_25040_9,icd_250_v9,BELONGS_TO_CATEGORY
d_V0179_9,icd_V01_v9,BELONGS_TO_CATEGORY
d_71940_9,icd_719_v9,BELONGS_TO_CATEGORY
d_36230_9,icd_362_v9,BELONGS_TO_CATEGORY
d_T465X5A_10,icd_T46_v10,BELONGS_TO_CATEGORY
d_30183_9,icd_301_v9,BELONGS_TO_CATEGORY
d_G1221_10,icd_G12_v10,BELONGS_TO_CATEGORY
d_Z930_10,icd_Z93_v10,BELONGS_TO_CATEGORY
d_R4182_10,icd_R41_v10,BELONGS_TO_CATEGORY
d_G3109_10,icd_G31_v10,BELONGS_TO_CATEGORY
d_D721_10,icd_D72_v10,BELONGS_TO_CATEGORY
d_N10_10,icd_N10_v10,BELONGS_TO_CATEGORY
d_B9620_10,icd_B96_v10,BELONGS_TO_CATEGORY
d_J9610_10,icd_J96_v10,BELONGS_TO_CATEGORY
d_Z931_10,icd_Z93_v10,BELONGS_TO_CATEGORY
d_T360X5A_10,icd_T36_v10,BELONGS_TO_CATEGORY
d_Z430_10,icd_Z43_v10,BELONGS_TO_CATEGORY
d_Z4689_10,icd_Z46_v10,BELONGS_TO_CATEGORY
d_Z434_10,icd_Z43_v10,BELONGS_TO_CATEGORY
d_Z8546_10,icd_Z85_v10,BELONGS_TO_CATEGORY
d_I6521_10,icd_I65_v10,BELONGS_TO_CATEGORY
d_Z8571_10,icd_Z85_v10,BELONGS_TO_CATEGORY
d_Z952_10,icd_Z95_v10,BELONGS_TO_CATEGORY
d_V4581_9,icd_V45_v9,BELONGS_TO_CATEGORY
d_V422_9,icd_V42_v9,BELONGS_TO_CATEGORY
d_20190_9,icd_201_v9,BELONGS_TO_CATEGORY
d_I6522_10,icd_I65_v10,BELONGS_TO_CATEGORY
d_V1079_9,icd_V10_v9,BELONGS_TO_CATEGORY
d_V4579_9,icd_V45_v9,BELONGS_TO_CATEGORY
d_V1072_9,icd_V10_v9,BELONGS_TO_CATEGORY
d_3968_9,icd_396_v9,BELONGS_TO_CATEGORY
d_F28_10,icd_F28_v10,BELONGS_TO_CATEGORY
d_F319_10,icd_F31_v10,BELONGS_TO_CATEGORY
d_K047_10,icd_K04_v10,BELONGS_TO_CATEGORY
d_F5001_10,icd_F50_v10,BELONGS_TO_CATEGORY
d_E038_10,icd_E03_v10,BELONGS_TO_CATEGORY
d_R1312_10,icd_R13_v10,BELONGS_TO_CATEGORY
d_F514_10,icd_F51_v10,BELONGS_TO_CATEGORY
d_F1220_10,icd_F12_v10,BELONGS_TO_CATEGORY
d_T17920A_10,icd_T17_v10,BELONGS_TO_CATEGORY
d_T4275XA_10,icd_T42_v10,BELONGS_TO_CATEGORY
d_R490_10,icd_R49_v10,BELONGS_TO_CATEGORY
d_I4581_10,icd_I45_v10,BELONGS_TO_CATEGORY
d_Z1639_10,icd_Z16_v10,BELONGS_TO_CATEGORY
d_I2602_10,icd_I26_v10,BELONGS_TO_CATEGORY
d_F603_10,icd_F60_v10,BELONGS_TO_CATEGORY
d_W1830XD_10,icd_W18_v10,BELONGS_TO_CATEGORY
d_J309_10,icd_J30_v10,BELONGS_TO_CATEGORY
d_M720_10,icd_M72_v10,BELONGS_TO_CATEGORY
d_F209_10,icd_F20_v10,BELONGS_TO_CATEGORY
d_L570_10,icd_L57_v10,BELONGS_TO_CATEGORY
d_Z8674_10,icd_Z86_v10,BELONGS_TO_CATEGORY
d_L409_10,icd_L40_v10,BELONGS_TO_CATEGORY
d_M810_10,icd_M81_v10,BELONGS_TO_CATEGORY
d_J95811_10,icd_J95_v10,BELONGS_TO_CATEGORY
d_H269_10,icd_H26_v10,BELONGS_TO_CATEGORY
d_H6120_10,icd_H61_v10,BELONGS_TO_CATEGORY
d_G931_10,icd_G93_v10,BELONGS_TO_CATEGORY
d_S42291D_10,icd_S42_v10,BELONGS_TO_CATEGORY
d_I82621_10,icd_I82_v10,BELONGS_TO_CATEGORY
d_M542_10,icd_M54_v10,BELONGS_TO_CATEGORY
d_R45851_10,icd_R45_v10,BELONGS_TO_CATEGORY
d_Z9114_10,icd_Z91_v10,BELONGS_TO_CATEGORY
d_B20_10,icd_B20_v10,BELONGS_TO_CATEGORY
d_S0990XA_10,icd_S09_v10,BELONGS_TO_CATEGORY
d_F10129_10,icd_F10_v10,BELONGS_TO_CATEGORY
d_E162_10,icd_E16_v10,BELONGS_TO_CATEGORY
d_V620_9,icd_V62_v9,BELONGS_TO_CATEGORY
d_3559_9,icd_355_v9,BELONGS_TO_CATEGORY
d_30560_9,icd_305_v9,BELONGS_TO_CATEGORY
d_V1552_9,icd_V15_v9,BELONGS_TO_CATEGORY
d_30001_9,icd_300_v9,BELONGS_TO_CATEGORY
d_V6284_9,icd_V62_v9,BELONGS_TO_CATEGORY
d_V600_9,icd_V60_v9,BELONGS_TO_CATEGORY
d_7801_9,icd_780_v9,BELONGS_TO_CATEGORY
d_30590_9,icd_305_v9,BELONGS_TO_CATEGORY
d_F1099_10,icd_F10_v10,BELONGS_TO_CATEGORY
d_Z87820_10,icd_Z87_v10,BELONGS_TO_CATEGORY
d_F1490_10,icd_F14_v10,BELONGS_TO_CATEGORY
d_F1994_10,icd_F19_v10,BELONGS_TO_CATEGORY
d_29284_9,icd_292_v9,BELONGS_TO_CATEGORY
d_6253_9,icd_625_v9,BELONGS_TO_CATEGORY
d_29633_9,icd_296_v9,BELONGS_TO_CATEGORY
d_30553_9,icd_305_v9,BELONGS_TO_CATEGORY
d_37950_9,icd_379_v9,BELONGS_TO_CATEGORY
d_2511_9,icd_251_v9,BELONGS_TO_CATEGORY
d_F29_10,icd_F29_v10,BELONGS_TO_CATEGORY
d_F1910_10,icd_F19_v10,BELONGS_TO_CATEGORY
d_Z21_10,icd_Z21_v10,BELONGS_TO_CATEGORY
d_F1110_10,icd_F11_v10,BELONGS_TO_CATEGORY
d_F1410_10,icd_F14_v10,BELONGS_TO_CATEGORY
d_33819_9,icd_338_v9,BELONGS_TO_CATEGORY
d_24900_9,icd_249_v9,BELONGS_TO_CATEGORY
d_V443_9,icd_V44_v9,BELONGS_TO_CATEGORY
d_78909_9,icd_789_v9,BELONGS_TO_CATEGORY
d_1179_9,icd_117_v9,BELONGS_TO_CATEGORY
d_5778_9,icd_577_v9,BELONGS_TO_CATEGORY
d_V1279_9,icd_V12_v9,BELONGS_TO_CATEGORY
d_6930_9,icd_693_v9,BELONGS_TO_CATEGORY
d_5771_9,icd_577_v9,BELONGS_TO_CATEGORY
d_45385_9,icd_453_v9,BELONGS_TO_CATEGORY
d_Z981_10,icd_Z98_v10,BELONGS_TO_CATEGORY
d_V499XXA_10,icd_V49_v10,BELONGS_TO_CATEGORY
d_S22069A_10,icd_S22_v10,BELONGS_TO_CATEGORY
d_G43909_10,icd_G43_v10,BELONGS_TO_CATEGORY
d_M40209_10,icd_M40_v10,BELONGS_TO_CATEGORY
d_S22059A_10,icd_S22_v10,BELONGS_TO_CATEGORY
d_S22049A_10,icd_S22_v10,BELONGS_TO_CATEGORY
d_V270XXA_10,icd_V27_v10,BELONGS_TO_CATEGORY
d_S271XXA_10,icd_S27_v10,BELONGS_TO_CATEGORY
d_F1290_10,icd_F12_v10,BELONGS_TO_CATEGORY
d_S066X0A_10,icd_S06_v10,BELONGS_TO_CATEGORY
d_S12600A_10,icd_S12_v10,BELONGS_TO_CATEGORY
d_S240XXA_10,icd_S24_v10,BELONGS_TO_CATEGORY
d_S32029A_10,icd_S32_v10,BELONGS_TO_CATEGORY
d_E041_10,icd_E04_v10,BELONGS_TO_CATEGORY
d_Y92488_10,icd_Y92_v10,BELONGS_TO_CATEGORY
d_V8609XS_10,icd_V86_v10,BELONGS_TO_CATEGORY
d_M25511_10,icd_M25_v10,BELONGS_TO_CATEGORY
d_F1210_10,icd_F12_v10,BELONGS_TO_CATEGORY
d_29281_9,icd_292_v9,BELONGS_TO_CATEGORY
d_7102_9,icd_710_v9,BELONGS_TO_CATEGORY
d_E9393_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_S79912A_10,icd_S79_v10,BELONGS_TO_CATEGORY
d_H04123_10,icd_H04_v10,BELONGS_TO_CATEGORY
d_Z961_10,icd_Z96_v10,BELONGS_TO_CATEGORY
d_Y92129_10,icd_Y92_v10,BELONGS_TO_CATEGORY
d_E049_10,icd_E04_v10,BELONGS_TO_CATEGORY
d_M5030_10,icd_M50_v10,BELONGS_TO_CATEGORY
d_M4856XA_10,icd_M48_v10,BELONGS_TO_CATEGORY
d_W1839XA_10,icd_W18_v10,BELONGS_TO_CATEGORY
d_H53143_10,icd_H53_v10,BELONGS_TO_CATEGORY
d_S4992XA_10,icd_S49_v10,BELONGS_TO_CATEGORY
d_M3500_10,icd_M35_v10,BELONGS_TO_CATEGORY
d_M8008XA_10,icd_M80_v10,BELONGS_TO_CATEGORY
d_K922_10,icd_K92_v10,BELONGS_TO_CATEGORY
d_V1261_9,icd_V12_v9,BELONGS_TO_CATEGORY
d_2469_9,icd_246_v9,BELONGS_TO_CATEGORY
d_E8859_9,icd_E88_v9,BELONGS_TO_CATEGORY
d_82009_9,icd_820_v9,BELONGS_TO_CATEGORY
d_42843_9,icd_428_v9,BELONGS_TO_CATEGORY
d_03843_9,icd_038_v9,BELONGS_TO_CATEGORY
d_0383_9,icd_038_v9,BELONGS_TO_CATEGORY
d_5768_9,icd_576_v9,BELONGS_TO_CATEGORY
d_4739_9,icd_473_v9,BELONGS_TO_CATEGORY
d_5809_9,icd_580_v9,BELONGS_TO_CATEGORY
d_48249_9,icd_482_v9,BELONGS_TO_CATEGORY
d_5829_9,icd_582_v9,BELONGS_TO_CATEGORY
d_E9383_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_34290_9,icd_342_v9,BELONGS_TO_CATEGORY
d_40300_9,icd_403_v9,BELONGS_TO_CATEGORY
d_0416_9,icd_041_v9,BELONGS_TO_CATEGORY
d_3129_9,icd_312_v9,BELONGS_TO_CATEGORY
